lat_grid,lon_grid,crime_count,avg_lat,avg_lon,crime_types
41.77,-87.60000000000001,9,41.77049005455803,-87.60298816111094,"Theft, Criminal Damage, Robbery, Battery, Assault, Motor Vehicle Theft"
41.78,-87.81,9,41.779283502269536,-87.80839219542375,"Criminal Damage, Theft, Battery, Deceptive Practice"
41.78,-87.62,9,41.779886782879736,-87.61831594678263,"Theft, Criminal Damage, Assault, Robbery, Deceptive Practice, Other Offense"
41.78,-87.53,9,41.77941702561298,-87.53008188443569,"Theft, Criminal Damage, Battery, Narcotics, Assault"
41.79,-87.86,9,41.7891305327224,-87.86077563240502,"Narcotics, Burglary, Theft, Assault, Robbery, Motor Vehicle Theft, Battery, Criminal Damage"
41.79,-87.63,9,41.78820583084029,-87.62978531767769,"Theft, Burglary, Battery, Assault, Motor Vehicle Theft"
41.79,-87.54,9,41.789745816203975,-87.53923872437173,"Narcotics, Battery, Burglary, Robbery, Theft, Motor Vehicle Theft"
41.800000000000004,-87.89,9,41.79877113432779,-87.88970250194271,"Battery, Motor Vehicle Theft, Theft, Criminal Damage"
41.800000000000004,-87.66,9,41.79786694005804,-87.66018150908407,"Burglary, Theft, Criminal Damage, Assault, Battery, Robbery"
41.800000000000004,-87.62,9,41.799575052759614,-87.62027931665847,"Battery, Burglary, Robbery, Deceptive Practice, Motor Vehicle Theft"
41.800000000000004,-87.56,9,41.79924924738188,-87.56074317204921,"Theft, Criminal Damage, Deceptive Practice, Battery, Assault"
41.81,-87.93,9,41.80876231025439,-87.93089390605533,"Narcotics, Battery, Theft"
41.81,-87.85000000000001,9,41.810168917590964,-87.84870740978047,"Motor Vehicle Theft, Battery, Theft, Other Offense, Burglary, Criminal Damage"
41.81,-87.75,9,41.8101130437763,-87.74898857386782,"Robbery, Battery, Theft, Narcotics, Criminal Damage"
41.81,-87.61,9,41.80994161304294,-87.60930958254573,"Motor Vehicle Theft, Criminal Damage, Theft, Robbery, Battery, Narcotics"
41.82,-87.91,9,41.820954812556614,-87.90940904426077,"Criminal Damage, Burglary, Robbery, Battery, Theft, Motor Vehicle Theft"
41.82,-87.74,9,41.82059313927053,-87.738627215762,"Theft, Criminal Damage, Deceptive Practice, Motor Vehicle Theft, Burglary, Battery"
41.82,-87.60000000000001,9,41.818486122014,-87.59968837893568,"Theft, Robbery, Assault"
41.83,-87.8,9,41.83014180503734,-87.80028386283665,"Motor Vehicle Theft, Theft, Criminal Damage, Battery, Deceptive Practice"
41.83,-87.61,9,41.8304962716381,-87.61067703210904,"Other Offense, Theft, Assault, Criminal Damage"
41.83,-87.55,9,41.82955047855827,-87.54931788616969,"Theft, Robbery, Criminal Damage, Motor Vehicle Theft"
41.84,-87.84,9,41.83879063824606,-87.83901672886219,"Criminal Damage, Assault, Theft, Burglary, Battery, Robbery"
41.84,-87.53,9,41.840225295625736,-87.53292397568002,"Criminal Damage, Deceptive Practice, Motor Vehicle Theft, Robbery, Battery"
41.85,-87.73,9,41.85017582812191,-87.72926636654418,"Theft, Narcotics, Motor Vehicle Theft, Assault, Robbery, Burglary"
41.86,-87.93,9,41.85944540770156,-87.92896262935673,"Assault, Theft, Battery, Narcotics, Deceptive Practice, Criminal Damage"
41.86,-87.86,9,41.86020100422618,-87.85880827054847,"Assault, Theft, Burglary, Narcotics, Battery"
41.86,-87.81,9,41.86006140650871,-87.81054915825216,"Burglary, Deceptive Practice, Criminal Damage, Assault, Motor Vehicle Theft, Theft, Narcotics"
41.86,-87.55,9,41.85908255909518,-87.55111927883233,"Criminal Damage, Narcotics, Motor Vehicle Theft, Battery, Theft, Deceptive Practice"
41.87,-87.9,9,41.86995909494038,-87.90032589037902,"Assault, Motor Vehicle Theft, Theft, Burglary, Criminal Damage, Battery"
41.87,-87.86,9,41.86919951943008,-87.86030486314712,"Theft, Burglary, Battery, Motor Vehicle Theft"
41.87,-87.79,9,41.86938528983388,-87.78974899506971,"Theft, Motor Vehicle Theft, Battery, Robbery"
41.87,-87.56,9,41.86953043205457,-87.56038414402553,"Theft, Burglary, Robbery, Criminal Damage, Battery, Narcotics"
41.88,-87.9,9,41.879098762919504,-87.89990706169046,"Battery, Robbery, Other Offense, Deceptive Practice, Theft"
41.88,-87.76,9,41.88037561212149,-87.76043072995729,"Theft, Narcotics, Deceptive Practice, Robbery"
41.88,-87.7,9,41.88019539403626,-87.69879407239456,"Battery, Theft, Robbery, Criminal Damage"
41.88,-87.65,9,41.87892955647368,-87.64921753336675,"Narcotics, Motor Vehicle Theft, Criminal Damage, Battery, Theft"
41.88,-87.58,9,41.87844279161241,-87.57985435484132,"Deceptive Practice, Assault, Battery, Motor Vehicle Theft, Theft"
41.89,-87.76,9,41.88971646136915,-87.75976618224134,"Theft, Assault, Criminal Damage, Battery, Burglary"
41.89,-87.67,9,41.891868159455356,-87.67105802944396,"Motor Vehicle Theft, Battery, Criminal Damage, Theft, Assault"
41.9,-87.9,9,41.899594454375205,-87.89888090732352,"Robbery, Narcotics, Battery, Other Offense, Burglary, Criminal Damage"
41.9,-87.78,9,41.89913819056832,-87.77931596100329,"Motor Vehicle Theft, Theft, Criminal Damage, Deceptive Practice, Assault, Burglary, Battery"
41.9,-87.73,9,41.90035965675954,-87.72825283888261,"Theft, Criminal Damage, Other Offense, Assault, Battery"
41.9,-87.62,9,41.89994870245095,-87.62126605774276,"Theft, Motor Vehicle Theft, Criminal Damage, Battery, Robbery, Narcotics, Burglary"
41.910000000000004,-87.8,9,41.90942225680946,-87.79852020824639,"Theft, Robbery, Battery, Narcotics, Criminal Damage"
41.910000000000004,-87.53,9,41.908651253509646,-87.52898588967044,"Criminal Damage, Battery, Theft"
41.92,-87.92,9,41.92063409001412,-87.92084378572646,"Theft, Other Offense, Burglary, Deceptive Practice, Battery, Robbery"
41.92,-87.88,9,41.92004238582268,-87.88114908979895,"Battery, Theft, Narcotics"
41.92,-87.87,9,41.91929571946928,-87.87064053362701,"Theft, Burglary, Deceptive Practice, Motor Vehicle Theft, Other Offense"
41.92,-87.81,9,41.91957045677377,-87.80979322671735,"Battery, Criminal Damage, Theft, Motor Vehicle Theft, Narcotics, Assault"
41.92,-87.76,9,41.91781814819719,-87.75770194956722,"Assault, Deceptive Practice, Battery, Narcotics, Theft, Motor Vehicle Theft, Criminal Damage"
41.92,-87.75,9,41.91923214576673,-87.74980349849443,"Narcotics, Assault, Battery, Motor Vehicle Theft, Deceptive Practice, Theft"
41.92,-87.65,9,41.920003011565555,-87.6487295255065,"Theft, Criminal Damage, Deceptive Practice, Narcotics, Battery"
41.92,-87.60000000000001,9,41.92089185552724,-87.59964880739804,"Assault, Motor Vehicle Theft, Burglary, Theft, Battery, Deceptive Practice, Criminal Damage"
41.93,-87.78,9,41.93147450747641,-87.78034271944469,"Burglary, Deceptive Practice, Criminal Damage, Theft, Assault"
41.93,-87.76,9,41.930589638263406,-87.76023249934582,"Theft, Battery, Burglary"
41.93,-87.72,9,41.93152992606422,-87.71933757901657,"Theft, Battery, Robbery, Criminal Damage, Motor Vehicle Theft"
41.94,-87.68,9,41.940457020631165,-87.68059128729627,"Battery, Motor Vehicle Theft, Assault, Robbery, Theft"
41.94,-87.66,9,41.93996168481962,-87.66062154153983,"Theft, Assault, Battery, Criminal Damage, Motor Vehicle Theft"
41.95,-87.83,9,41.951050131994094,-87.83052280998943,"Battery, Narcotics, Assault, Theft, Robbery, Burglary"
41.95,-87.79,9,41.949223976463806,-87.79052319097953,"Criminal Damage, Battery, Assault, Burglary, Motor Vehicle Theft, Theft"
41.95,-87.75,9,41.950072529482036,-87.75028478485842,"Theft, Criminal Damage, Assault, Deceptive Practice, Battery, Narcotics"
41.95,-87.64,9,41.948045661722105,-87.64042276561105,"Robbery, Criminal Damage, Theft, Battery, Motor Vehicle Theft"
41.95,-87.53,9,41.94942825947216,-87.52944077650551,"Battery, Theft, Burglary, Narcotics, Assault"
41.96,-87.92,9,41.95947113873696,-87.91979236922381,"Narcotics, Theft, Robbery, Criminal Damage, Deceptive Practice, Burglary, Battery"
41.96,-87.77,9,41.95798538413624,-87.76926592055707,"Narcotics, Theft, Battery, Criminal Damage, Other Offense, Robbery"
41.96,-87.62,9,41.95957543383663,-87.61916573347834,"Criminal Damage, Battery, Theft, Motor Vehicle Theft"
41.97,-87.7,9,41.97123697061506,-87.7011286062949,"Motor Vehicle Theft, Battery, Criminal Damage, Burglary, Robbery, Theft"
41.97,-87.67,9,41.969357449456325,-87.66934417202137,"Motor Vehicle Theft, Battery, Theft, Narcotics, Criminal Damage, Deceptive Practice"
41.97,-87.63,9,41.97089771248607,-87.63057264919703,"Criminal Damage, Assault, Battery, Burglary"
41.97,-87.53,9,41.970160257705594,-87.52949208494586,"Criminal Damage, Battery, Theft"
41.980000000000004,-87.60000000000001,9,41.978737731040454,-87.60047323648352,"Narcotics, Assault, Criminal Damage, Robbery, Battery, Theft"
41.980000000000004,-87.56,9,41.980899074289226,-87.56016577882691,"Battery, Burglary, Deceptive Practice, Motor Vehicle Theft, Theft, Robbery"
41.99,-87.86,9,41.989594822996295,-87.85907219441918,"Assault, Theft, Battery, Burglary, Narcotics, Other Offense"
41.99,-87.76,9,41.98827355035012,-87.75926981894143,"Theft, Motor Vehicle Theft, Assault, Battery, Criminal Damage"
41.99,-87.7,9,41.98943554113878,-87.700491272298,"Criminal Damage, Theft, Burglary, Motor Vehicle Theft, Other Offense"
41.99,-87.69,9,41.99025875264831,-87.69084496364464,"Battery, Assault, Other Offense, Deceptive Practice, Theft"
41.99,-87.67,9,41.9915867537198,-87.6705807450243,"Theft, Battery, Assault, Criminal Damage, Narcotics, Motor Vehicle Theft"
41.99,-87.66,9,41.99140680601614,-87.65924876578617,"Theft, Assault, Criminal Damage, Battery, Deceptive Practice, Motor Vehicle Theft, Other Offense"
41.99,-87.65,9,41.989999342078036,-87.65026337615369,"Theft, Burglary, Battery, Motor Vehicle Theft"
42,-87.93,9,42.00088403305763,-87.93005717306553,"Motor Vehicle Theft, Theft, Assault, Criminal Damage, Battery"
42,-87.87,9,42.00110489628381,-87.8714600812116,"Battery, Robbery, Burglary, Deceptive Practice, Assault"
42,-87.77,9,41.9997127378851,-87.76957855304236,"Criminal Damage, Other Offense, Assault, Battery, Theft, Motor Vehicle Theft, Narcotics"
42.01,-87.76,9,42.00911797613837,-87.76052856801543,"Theft, Motor Vehicle Theft, Criminal Damage, Burglary, Narcotics"
42.01,-87.53,9,42.01159474646362,-87.530927686148,"Theft, Assault, Battery, Motor Vehicle Theft, Burglary"
41.64,-87.59,8,41.6419089932082,-87.58876737701823,"Criminal Damage, Theft, Assault, Robbery"
41.65,-87.89,8,41.64849286473705,-87.8905265123397,"Theft, Robbery, Narcotics, Criminal Damage"
41.660000000000004,-87.89,8,41.66120724365057,-87.89169409740659,"Theft, Burglary, Robbery, Motor Vehicle Theft, Narcotics, Criminal Damage"
41.660000000000004,-87.82000000000001,8,41.660551749541774,-87.82043515650206,"Burglary, Other Offense, Narcotics, Assault, Theft, Battery"
41.660000000000004,-87.76,8,41.659189343659094,-87.75758201235847,"Assault, Battery, Theft, Motor Vehicle Theft, Other Offense"
41.660000000000004,-87.60000000000001,8,41.657782185833206,-87.6003399754624,"Theft, Battery, Robbery, Assault, Criminal Damage, Burglary"
41.67,-87.91,8,41.66842723688227,-87.90796670377021,"Burglary, Deceptive Practice, Battery, Criminal Damage, Theft, Assault"
41.67,-87.83,8,41.669947121604345,-87.82943530835735,"Criminal Damage, Battery, Motor Vehicle Theft, Burglary, Theft"
41.67,-87.79,8,41.66905483045092,-87.78959782644407,"Burglary, Motor Vehicle Theft, Robbery, Theft, Criminal Damage, Assault"
41.67,-87.71000000000001,8,41.67034504170064,-87.70997025268093,"Burglary, Theft, Assault, Battery, Criminal Damage, Other Offense"
41.67,-87.58,8,41.67196487070061,-87.57902163951948,"Criminal Damage, Theft, Motor Vehicle Theft"
41.68,-87.92,8,41.68157235567807,-87.92070927010266,"Assault, Theft, Battery, Criminal Damage, Burglary"
41.68,-87.62,8,41.67885867097473,-87.620284114175,"Narcotics, Criminal Damage, Assault, Other Offense, Battery, Theft"
41.68,-87.59,8,41.680281568241774,-87.59128864367491,"Theft, Deceptive Practice, Battery, Criminal Damage, Assault"
41.68,-87.53,8,41.68040679132741,-87.52915495361725,"Theft, Burglary, Battery, Motor Vehicle Theft"
41.69,-87.78,8,41.688791285521,-87.77759979325346,"Battery, Theft, Burglary, Robbery, Motor Vehicle Theft, Assault"
41.69,-87.62,8,41.68919799050782,-87.62158338383713,"Robbery, Assault, Burglary, Motor Vehicle Theft, Deceptive Practice, Criminal Damage, Battery, Theft"
41.69,-87.60000000000001,8,41.69035019822128,-87.5989431514521,"Criminal Damage, Theft, Robbery, Deceptive Practice, Battery"
41.7,-87.85000000000001,8,41.699551736625146,-87.85037583915108,"Robbery, Other Offense, Theft, Narcotics, Deceptive Practice, Battery"
41.7,-87.62,8,41.700123693998904,-87.61854269626724,"Motor Vehicle Theft, Theft, Burglary, Assault, Narcotics"
41.71,-87.89,8,41.709563024510864,-87.89019316773162,"Criminal Damage, Theft, Assault, Battery, Deceptive Practice"
41.71,-87.85000000000001,8,41.70965954740241,-87.84993328724522,"Criminal Damage, Assault, Motor Vehicle Theft, Robbery, Deceptive Practice"
41.71,-87.81,8,41.709907873652995,-87.80941123400291,"Criminal Damage, Theft, Battery, Robbery, Assault"
41.71,-87.74,8,41.710353768915525,-87.74042865818832,"Battery, Criminal Damage, Motor Vehicle Theft, Theft"
41.71,-87.66,8,41.71008615901112,-87.66072210257931,"Criminal Damage, Battery, Motor Vehicle Theft, Deceptive Practice, Narcotics, Other Offense, Theft"
41.72,-87.92,8,41.71770469050738,-87.9199630960758,"Motor Vehicle Theft, Robbery, Deceptive Practice, Theft, Criminal Damage, Battery"
41.72,-87.85000000000001,8,41.72011205087474,-87.84965796791249,"Robbery, Battery, Other Offense, Theft, Criminal Damage, Burglary"
41.72,-87.68,8,41.72111144154158,-87.6781456137466,"Theft, Battery, Assault, Other Offense, Burglary"
41.730000000000004,-87.82000000000001,8,41.729997474591364,-87.81864555659995,"Theft, Narcotics, Assault, Motor Vehicle Theft, Battery, Burglary"
41.730000000000004,-87.75,8,41.73039833320713,-87.75062507062103,"Burglary, Criminal Damage, Assault, Theft"
41.730000000000004,-87.72,8,41.731669196934675,-87.72006859788729,"Battery, Motor Vehicle Theft, Theft, Criminal Damage, Deceptive Practice, Other Offense"
41.730000000000004,-87.69,8,41.726740488426294,-87.69055201999494,"Theft, Deceptive Practice, Burglary, Motor Vehicle Theft"
41.730000000000004,-87.61,8,41.72929417846317,-87.60982368864876,"Other Offense, Battery, Theft, Criminal Damage, Assault, Deceptive Practice, Motor Vehicle Theft"
41.730000000000004,-87.55,8,41.729915114294855,-87.55050716506724,"Battery, Theft, Criminal Damage, Motor Vehicle Theft, Robbery"
41.74,-87.89,8,41.74018001311459,-87.88860016210994,"Assault, Theft, Narcotics, Criminal Damage"
41.74,-87.87,8,41.740581902427365,-87.86989764730271,"Battery, Theft, Deceptive Practice, Assault, Criminal Damage"
41.74,-87.83,8,41.740557872685606,-87.83196118923078,"Other Offense, Theft, Criminal Damage, Assault, Narcotics"
41.74,-87.79,8,41.74050274066918,-87.79063554631429,"Other Offense, Theft, Motor Vehicle Theft, Battery, Assault, Burglary"
41.74,-87.54,8,41.739892680086776,-87.54076013832004,"Criminal Damage, Other Offense, Battery, Theft, Assault, Burglary"
41.75,-87.83,8,41.74918326768966,-87.82995062119676,"Robbery, Motor Vehicle Theft, Criminal Damage, Theft, Assault, Battery"
41.75,-87.78,8,41.74869879870501,-87.78077292313566,"Battery, Theft, Criminal Damage, Assault"
41.75,-87.75,8,41.749275742986356,-87.74923514930705,"Battery, Theft, Burglary, Motor Vehicle Theft, Assault"
41.75,-87.71000000000001,8,41.750648213758836,-87.7105220709124,"Battery, Narcotics, Burglary, Theft"
41.75,-87.69,8,41.74962869098992,-87.6891017392953,"Burglary, Narcotics, Theft, Other Offense, Robbery, Deceptive Practice"
41.75,-87.60000000000001,8,41.749076481568046,-87.60187895817275,"Other Offense, Motor Vehicle Theft, Assault, Robbery, Theft"
41.75,-87.59,8,41.74923759305151,-87.59034402829478,"Theft, Criminal Damage, Other Offense, Motor Vehicle Theft, Robbery"
41.75,-87.55,8,41.75008515759895,-87.54980446525849,"Criminal Damage, Robbery, Theft, Other Offense, Battery"
41.76,-87.91,8,41.76063589482743,-87.91034377155768,"Theft, Motor Vehicle Theft, Battery, Assault, Narcotics"
41.76,-87.89,8,41.759699031834025,-87.88970113911898,"Burglary, Criminal Damage, Motor Vehicle Theft, Other Offense, Theft, Robbery"
41.76,-87.69,8,41.76005921724485,-87.68898554268468,"Robbery, Criminal Damage, Battery, Burglary, Theft"
41.77,-87.88,8,41.769076691138906,-87.87827990363003,"Criminal Damage, Assault, Battery, Motor Vehicle Theft, Burglary, Deceptive Practice"
41.77,-87.85000000000001,8,41.76931640267081,-87.84946791571971,"Burglary, Deceptive Practice, Battery, Criminal Damage, Theft, Narcotics"
41.77,-87.55,8,41.76971208697651,-87.54981911472801,"Theft, Criminal Damage, Deceptive Practice, Other Offense"
41.78,-87.63,8,41.78110815208813,-87.6293911272753,"Burglary, Assault, Robbery, Theft, Battery"
41.78,-87.60000000000001,8,41.78018805786152,-87.60051913434174,"Theft, Assault, Narcotics, Burglary, Criminal Damage"
41.78,-87.56,8,41.78031718825281,-87.55973034938971,"Robbery, Battery, Burglary, Narcotics, Theft, Criminal Damage"
41.79,-87.9,8,41.7905042908364,-87.89996456851368,"Assault, Battery, Burglary, Criminal Damage, Theft"
41.79,-87.84,8,41.78890813474485,-87.8392085977114,"Deceptive Practice, Theft, Motor Vehicle Theft, Criminal Damage"
41.79,-87.81,8,41.79101866816112,-87.81008933882288,"Criminal Damage, Theft, Battery, Burglary"
41.79,-87.71000000000001,8,41.78891436589649,-87.70893715848098,"Narcotics, Theft, Burglary, Criminal Damage, Robbery, Motor Vehicle Theft"
41.79,-87.61,8,41.78977496483073,-87.60870995763631,"Battery, Burglary, Theft, Criminal Damage, Other Offense"
41.79,-87.60000000000001,8,41.79131914592698,-87.60033122290623,"Criminal Damage, Battery, Theft, Motor Vehicle Theft"
41.79,-87.53,8,41.790755160418925,-87.5322286514216,"Criminal Damage, Robbery, Burglary, Battery, Theft"
41.800000000000004,-87.94,8,41.80075069850078,-87.93775408829562,"Theft, Burglary, Assault, Motor Vehicle Theft, Battery, Deceptive Practice"
41.800000000000004,-87.91,8,41.79923978186911,-87.9096981300268,"Theft, Battery, Motor Vehicle Theft, Criminal Damage"
41.800000000000004,-87.88,8,41.79842045756406,-87.8799139363278,"Assault, Theft, Burglary, Robbery, Deceptive Practice"
41.800000000000004,-87.85000000000001,8,41.80102684033278,-87.85016837230069,"Battery, Theft, Motor Vehicle Theft"
41.800000000000004,-87.69,8,41.80095861752634,-87.69160309195752,"Assault, Burglary, Theft, Motor Vehicle Theft, Other Offense, Robbery"
41.81,-87.92,8,41.80914477794664,-87.91887088003277,"Criminal Damage, Burglary, Theft"
41.81,-87.83,8,41.8111166014924,-87.83030059998505,"Theft, Battery, Criminal Damage"
41.81,-87.8,8,41.81118563089811,-87.79818598991376,"Theft, Burglary, Assault, Criminal Damage"
41.81,-87.77,8,41.80912425843184,-87.77008941218955,"Burglary, Criminal Damage, Battery, Robbery, Narcotics"
41.81,-87.59,8,41.80985420048237,-87.59010032393272,"Criminal Damage, Robbery, Battery"
41.82,-87.89,8,41.82028134786349,-87.8890619905002,"Theft, Narcotics, Deceptive Practice, Battery, Burglary"
41.82,-87.67,8,41.817683584546906,-87.67158463589148,"Burglary, Theft, Battery, Assault"
41.83,-87.91,8,41.82830236861482,-87.90974651357624,"Assault, Theft, Battery, Motor Vehicle Theft"
41.83,-87.89,8,41.83041936726717,-87.89112319898966,"Burglary, Assault, Deceptive Practice, Theft, Battery, Motor Vehicle Theft"
41.83,-87.71000000000001,8,41.829365184186614,-87.71035767614782,"Motor Vehicle Theft, Theft, Assault"
41.83,-87.66,8,41.83047803229303,-87.66035868096282,"Motor Vehicle Theft, Assault, Theft, Burglary, Other Offense, Criminal Damage"
41.84,-87.91,8,41.8397324711585,-87.90954883636965,"Burglary, Theft, Motor Vehicle Theft, Robbery, Criminal Damage, Battery, Other Offense"
41.84,-87.87,8,41.83870051521692,-87.86951582925278,"Motor Vehicle Theft, Criminal Damage, Battery, Theft, Deceptive Practice"
41.84,-87.81,8,41.841429822584615,-87.80984717527113,"Battery, Theft, Narcotics, Assault, Robbery"
41.84,-87.79,8,41.84172107612307,-87.78945440194045,"Assault, Theft, Burglary, Other Offense, Criminal Damage, Battery"
41.84,-87.69,8,41.84055504609191,-87.6901859008969,"Theft, Robbery, Deceptive Practice, Motor Vehicle Theft, Assault"
41.84,-87.57000000000001,8,41.84041836322052,-87.56824057698773,"Motor Vehicle Theft, Theft, Assault, Criminal Damage, Other Offense, Battery"
41.84,-87.54,8,41.8407071538514,-87.5408483580238,"Battery, Assault, Criminal Damage, Burglary, Narcotics, Other Offense, Robbery"
41.85,-87.89,8,41.84846690615697,-87.89125001460371,"Criminal Damage, Theft, Assault, Motor Vehicle Theft"
41.85,-87.86,8,41.85079339846911,-87.86070832166763,"Criminal Damage, Battery, Theft, Burglary"
41.85,-87.76,8,41.84921844179451,-87.76018410666263,"Theft, Battery, Deceptive Practice, Motor Vehicle Theft"
41.85,-87.75,8,41.84968788764789,-87.7477348959766,"Theft, Other Offense, Criminal Damage, Burglary, Battery, Narcotics"
41.85,-87.7,8,41.85226637730841,-87.69925733311334,"Theft, Assault, Motor Vehicle Theft, Battery"
41.85,-87.66,8,41.85230609060789,-87.65866217226372,"Criminal Damage, Narcotics, Battery"
41.85,-87.65,8,41.84869086294144,-87.6499111667578,"Assault, Theft, Battery, Robbery, Burglary"
41.85,-87.64,8,41.84809852448409,-87.64043361649499,"Robbery, Theft, Assault, Criminal Damage, Battery"
41.86,-87.91,8,41.86113373055065,-87.91234634758847,"Burglary, Battery, Theft, Assault, Other Offense, Criminal Damage"
41.86,-87.7,8,41.86143492409552,-87.6993333425076,"Battery, Burglary, Assault, Criminal Damage, Theft"
41.87,-87.93,8,41.868932136062654,-87.92964775193249,"Assault, Theft, Deceptive Practice, Motor Vehicle Theft, Robbery"
41.88,-87.89,8,41.881374619952986,-87.8907578067563,"Deceptive Practice, Narcotics, Robbery, Theft, Battery, Other Offense, Burglary"
41.88,-87.86,8,41.88115510119533,-87.8586751638056,"Battery, Theft, Burglary, Robbery, Criminal Damage"
41.88,-87.82000000000001,8,41.88117016352131,-87.81899992341931,"Assault, Battery, Theft, Burglary, Criminal Damage"
41.88,-87.64,8,41.88075391111663,-87.64020701893895,"Motor Vehicle Theft, Theft, Battery, Assault"
41.88,-87.59,8,41.88048611928418,-87.59074359020859,"Motor Vehicle Theft, Battery, Assault, Criminal Damage, Burglary"
41.89,-87.93,8,41.89174055708514,-87.92927900591981,"Criminal Damage, Theft, Assault, Motor Vehicle Theft, Battery"
41.89,-87.84,8,41.890593508839956,-87.84050175930955,"Theft, Battery, Deceptive Practice, Assault"
41.89,-87.71000000000001,8,41.89015522947244,-87.70932933184667,"Deceptive Practice, Battery, Other Offense, Narcotics, Theft, Burglary"
41.89,-87.69,8,41.89015387393709,-87.6889709022484,"Deceptive Practice, Theft, Battery, Motor Vehicle Theft, Narcotics"
41.9,-87.92,8,41.89984054052446,-87.91991109184455,"Theft, Battery, Criminal Damage, Deceptive Practice, Narcotics, Robbery, Motor Vehicle Theft"
41.9,-87.85000000000001,8,41.89999097252207,-87.84807963942235,"Battery, Deceptive Practice, Theft, Assault"
41.9,-87.81,8,41.899485075986014,-87.80880106621596,"Battery, Theft, Assault, Motor Vehicle Theft, Burglary"
41.9,-87.72,8,41.89900303386618,-87.71743505856954,"Battery, Theft, Criminal Damage, Motor Vehicle Theft, Assault"
41.9,-87.64,8,41.89962870608666,-87.63968970575486,"Battery, Criminal Damage, Theft, Burglary, Robbery, Assault"
41.9,-87.61,8,41.90050990191871,-87.60867243268527,"Battery, Theft, Criminal Damage, Deceptive Practice"
41.9,-87.53,8,41.90030230029952,-87.52960672396992,"Theft, Assault, Battery, Other Offense"
41.910000000000004,-87.93,8,41.913182163848546,-87.93158896682841,"Narcotics, Theft, Battery, Deceptive Practice, Robbery"
41.910000000000004,-87.72,8,41.90962455280474,-87.71981235004904,"Deceptive Practice, Theft, Burglary, Robbery, Assault"
41.910000000000004,-87.65,8,41.91002403866558,-87.64897629663756,"Battery, Theft, Deceptive Practice"
41.910000000000004,-87.64,8,41.91131720833073,-87.64017738029361,"Deceptive Practice, Battery, Theft, Criminal Damage, Burglary"
41.910000000000004,-87.63,8,41.910077440872556,-87.62953181791993,"Robbery, Motor Vehicle Theft, Theft, Battery, Criminal Damage, Narcotics"
41.92,-87.71000000000001,8,41.91880092156877,-87.71155009167909,"Theft, Battery, Criminal Damage, Assault, Burglary"
41.92,-87.67,8,41.92006122111634,-87.66945368808345,"Narcotics, Motor Vehicle Theft, Criminal Damage, Battery, Theft, Deceptive Practice"
41.92,-87.58,8,41.92051581540378,-87.58030103309254,"Theft, Assault, Motor Vehicle Theft, Battery, Criminal Damage, Robbery"
41.92,-87.56,8,41.91863214010955,-87.56065742939187,"Deceptive Practice, Battery, Burglary, Theft, Assault, Motor Vehicle Theft, Narcotics"
41.93,-87.8,8,41.929794289938876,-87.8011873186368,"Criminal Damage, Burglary, Theft, Other Offense, Assault, Narcotics, Robbery"
41.93,-87.73,8,41.93007814117358,-87.72938103561522,"Criminal Damage, Theft, Burglary, Assault, Robbery, Battery"
41.93,-87.71000000000001,8,41.93124110598816,-87.70917859276,"Robbery, Criminal Damage, Theft, Burglary, Assault, Battery"
41.93,-87.57000000000001,8,41.92873684332357,-87.56863980231225,"Theft, Assault, Robbery, Battery, Criminal Damage"
41.93,-87.53,8,41.93064457931498,-87.52906335777719,"Burglary, Theft, Battery, Assault, Motor Vehicle Theft"
41.94,-87.77,8,41.93988073975372,-87.76850923766557,"Criminal Damage, Burglary, Motor Vehicle Theft, Robbery, Deceptive Practice, Theft"
41.94,-87.74,8,41.939493537707605,-87.74000723575591,"Motor Vehicle Theft, Theft, Robbery, Battery, Criminal Damage"
41.94,-87.65,8,41.93855859121832,-87.64945294302423,"Criminal Damage, Robbery, Battery, Deceptive Practice, Motor Vehicle Theft, Assault"
41.94,-87.57000000000001,8,41.94136114668742,-87.5684819778963,"Criminal Damage, Robbery, Motor Vehicle Theft, Assault, Battery, Theft"
41.95,-87.91,8,41.94931393911364,-87.91040049708448,"Deceptive Practice, Burglary, Criminal Damage, Other Offense, Battery, Theft, Assault"
41.95,-87.82000000000001,8,41.950840118888884,-87.82103075349063,"Criminal Damage, Theft, Robbery, Battery, Burglary, Motor Vehicle Theft"
41.95,-87.72,8,41.9494524542935,-87.7187718434038,"Theft, Motor Vehicle Theft, Criminal Damage, Battery, Assault, Burglary"
41.95,-87.71000000000001,8,41.95034878272331,-87.70928301081119,"Motor Vehicle Theft, Theft, Battery, Assault, Criminal Damage"
41.95,-87.7,8,41.94863299185585,-87.70009531311632,"Theft, Battery, Motor Vehicle Theft, Assault, Burglary"
41.95,-87.60000000000001,8,41.95092773373181,-87.59950776964776,"Narcotics, Criminal Damage, Theft, Assault, Other Offense, Deceptive Practice"
41.96,-87.86,8,41.9606148830423,-87.86053453951375,"Motor Vehicle Theft, Theft, Criminal Damage, Battery, Burglary"
41.96,-87.84,8,41.960534580733515,-87.83944778571895,"Assault, Criminal Damage, Theft, Burglary"
41.96,-87.72,8,41.96054504939297,-87.71970513010223,"Theft, Burglary, Battery, Motor Vehicle Theft, Deceptive Practice"
